uservip_degree,timestamp,content,opername,upcount
0,165,芳心纵火犯撒贝宁！！！,南城荒凉丶北城伤,0
4,165,想当老板的宝宝,,2
4,165,第二季还说律师行业啊,,0
1,165,主要是节目组给的太多了,没有理想的人不伤心,0
0,165,范丞丞丞丞丞丞丞丞丞,易水寒int,0
1,165,丞丞在热恋中吗    怎么右手无名指有戒指,,0
0,165,撒老师已经招架不住了。,,1
0,165,范丞丞衣服是烂了么？,易水寒int,0
0,165,芳心纵火犯！！！,伴我心安i,0
6,165,丞丞好师,,0
0,165,范丞丞太可爱了吧,,0
2,165,挣钱,,0
5,165,好喜欢,,0
1,165,想当老板的宝宝,,0
0,165,丞丞棒棒哒,,0
1,165,芳心纵火犯啊啊啊,静,9
3,165,哈哈哈哈哈哈哈哈相当上司的丞丞,,0
0,165,搞笑艺人范丞丞,将离.,0
3,165,徐律，啊啊啊啊，爱了,,2
0,165,徐律好飒,邂逅，只缘今生,0
0,165,来看深深,,0
1,165,想当领导的范总🍊🍊,,7
4,165,上司哈哈哈,,1
2,165,哈哈哈哈招员工吗，丞丞,曦,1
0,165,徐律嘛？,,2
0,165,他爽了，撒老师,,0
6,165,想当老板的宝宝,,0
1,165,我们丞丞,,0
3,165,观察点清奇的丞丞子哈哈哈哈,,2
5,165,芳心纵火犯,,0
0,165,杜华 危,Saqra,0
1,165,空屏表白范丞丞😍🍊🌟,,0
1,165,范丞丞太帅了吧,艾福西西,0
0,165,周深,,0
0,165,看到深深在就来看了，,,0
0,165,哈哈哈哈招员工吗，丞丞,将离.,0
0,165,范丞丞的目标就是当老板，买下乐华哈哈哈,馨,0
1,165,不想当老板的爱豆不是好演员,狂妄少女,0
0,165,搞笑艺人范丞丞,心系百分九,0
0,165,徐律好飒,不爱可乐.,0
0,165,哈哈哈不想当领导的员工不是好员工,姽婳,0
0,165,范总好啊,公主米娅丹妮谢莉红,0
4,165,范总好哈哈哈,,0
1,165,因为有钱拿,溜溜,1
0,165,法学院蒋丞，扮演者范丞丞?。,木·禾,0
1,165,今天是总裁丞 冲冲冲[鸡腿],,0
0,165,空屏表白范丞丞😍🍊🌟,心系百分九,0
0,165,90后，“对我不好，老子不干了”,乐豆儿,0
0,165,范丞丞，此处有掌声👏🏻👏🏻👏🏻,..青睐..,0
0,165,芳心纵火犯,追着太阳☆奔跑,0
4,165,喜欢幻想是好事,226,1
0,165,芳心纵火犯,德云社在逃捧哏,0
0,165,买下乐华！,你头发乱了哦,0
1,165,看到深深在就来看了，,,0
0,165,是粉色衣服的是徐律吗,💤,0
0,165,00后“我想当上司”,,0
1,165,双北排面给我刷起来 [厉害],,0
0,165,双北排面给我刷起来 [厉害],,0
0,165,上半身像诗人，下半身像流浪汉,像个傻子,0
4,165,看我们放心纵火犯小撒了,堂,0
0,165,00后“我想当上司”,,0
3,165,范丞丞吐字不清晰,静儿,0
6,165,不想当领导的不是好员工 丞丞丞丞,,1
0,165,哈哈哈,骆骆💙,0
0,165,双北排面给我刷起来 [厉害],哄哄,0
4,165,哈哈哈哈哈不想当领导的爱豆不是好演员😂,😘🐼,0
3,165,HH,,0
0,165,哈哈哈哈相信宝贝可以,,3
0,165,丞丞为什么可以这么一本正经的可爱,将离.,0
1,165,芳心纵火犯啊啊啊,,0
0,165,我去给你打工，好伐范老板,亚静,0
6,165,不想当老板的爱豆不是好演员,,0
3,165,哈哈哈哈哈哈哈好可爱范老板,,1
3,165,哈哈哈不想当领导的员工不是好员工,,4
0,165,丞丞为什么可以这么一本正经的可爱,🍐,0
1,165,丞丞为什么可以这么一本正经的可爱,狂妄少女,0
5,165,00后“我想当上司”,,1
0,165,丞宝想当领导,追着太阳☆奔跑,0
0,165,想起逆转的有没有[笑哭offer],xiao,0
1,165,丞丞为什么可以这么一本正经的可爱,,0
3,165,想当领导的范总🍊🍊,,1
0,165,人见人爱范丞丞 花见花开福西西,笙情,0
0,165,wow范丞丞我来啦,窒息.,0
1,165,00后“我想当上司”,,1
0,165,哈哈哈哈哈哈哈哈哈哈哈哈丞丞,,0
3,165,一出口就没什么...文,,1
0,165,继承乐华,🐟,0
0,165,丞丞为什么可以这么一本正经的可爱,,0
0,195,哈哈哈哈相信宝贝可以,Yolo,0
0,195,为周深来,,0
0,195,哈哈哈哈哈哈哈哈哈哈哈哈丞丞,ten,0
3,195,怎么屏蔽肥真？,,0
0,195,我去给你打工，好伐范老板,,1
0,195,这一期都是我喜欢的嘉宾,,0
0,195,徐律嘛？,不爱可乐.,0
0,195,谁不想当老板哈哈哈哈哈,Atopos,0
0,195,哈哈哈哈哈哈福西西好可爱,吃定橙子了啊喂_,4
0,195,丞宝想当领导,_Famiglistimo💫,0
0,195,😂,Nic🌱,0
0,195,悄悄的说一句我是来看深深的哦☺️,,0
0,195,徐律，啊啊啊啊，爱了,心有灵犀,0
0,195,宝贝好帅,廈門白敬亭,0
0,195,哈哈哈哈哈哈哈,橘子,0
1,195,范丞丞想当老板,狂妄少女,0
0,195,看深深宝贝,,0
0,195,00后“我想当上司”,踏花归来，春暖花开,0
0,195,我来看深深宝贝啦！！深深宝贝！！我来二刷啦,Sarah,0
0,195,人见人爱范丞丞 花见花开福西西,,0
0,195,不想当领导的不是好员工 丞丞丞丞,彼岸花开,0
2,195,芳心纵火犯啊啊啊,,0
0,195,哈哈哈哈哈哈哈哈🍚🍊🍊好憨,Yolo,0
0,195,范cc也配,今天和张益源见面了吗,0
1,195,哈哈哈哈有个当领导的梦可还行,,1
0,195,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,0
3,195,那我只能成为领导夫人了,沉寂👄,3
0,195,哈哈哈哈哈哈哈,平安和谐,0
3,195,谁不想当老板哈哈哈哈哈,,0
2,195,丞丞好可爱,,2
2,195,肚子里没有墨水,,3
1,195,看深深宝贝,汇润烟酒行@羽儿（品质保证）,0
0,195,范丞丞范领导,,1
4,195,可爱在哪点？?..,,3
1,195,来报道看深深,哒哒哒答,0
0,195,哈哈哈，范丞丞一直有个当领导的梦想,,4
3,195,不想当老板的爱豆不是好演员,,2
0,195,这人嘴不利索吗？,,0
3,195,。,,0
3,195,哈哈哈老丞,,0
0,195,看深深宝贝,,0
0,195,丞哥：我以后要买下乐华娱乐！,木木,0
0,195,深深深深深深深深深深深深深深深深深深,,0
0,195,看深深宝贝,浅陌✌,0
0,195,不想当老板的爱豆不是好演员,将离.,0
5,195,范丞丞关注点看问题方式比较新奇,該用戶太懶還沒想好網名,2
0,195,00后“我想当上司”,smile,0
6,195,哈哈哈，范丞丞一直有个当领导的梦想,,0
1,195,丞丞真欢乐喜剧人,,0
0,195,哈哈哈哈有个当领导的梦可还行,,0
1,195,哈哈，老板丞,,2
3,195,不愧是我山东人，总是想着当领导，,,6
0,195,丞丞真欢乐喜剧人,,0
0,195,快下去把,Xiang Wei,0
3,195,范丞丞想当老板,我的小可爱💋,1
0,195,不想当老板的爱豆不是好演员,久,0
0,195,谁不想当老板哈哈哈哈哈,♛,0
0,195,哈哈哈哈哈哈哈好可爱范老板,Yolo,2
2,195,丞丞真欢乐喜剧人,Day Toy,0
0,195,范丞丞吐字不清晰,白羊座的王同学,0
3,195,哈哈哈哈丞哥就是特别,,3
5,195,不想当领导的不是好员工 丞丞丞丞,,0
0,195,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,哈哈哈哈哈,0
1,195,扛起双北大旗，这里排队！,靈加ъ,0
0,195,想当领导的范总🍊🍊,H·LB,0
1,195,毕竟Justin现在都是黄总了😂,。°,0
0,195,哈哈哈哈哈哈哈,久,0
0,195,哈哈哈哈哈哈福西西好可爱,浅陌✌,0
0,195,哈哈哈哈哈哈福西西好可爱,Yolo,0
6,195,我丞哥心思猜不透的哈哈哈哈哈哈哈哈哈,,0
1,195,令人绝望的offer ,狼,0
0,195,周深和这个节目格格不入,Crush,2
6,195,?,,1
0,195,人见人爱范丞丞 花见花开福西西,,0
0,195,和金宝还挺像的,孟智,0
5,195,深深已经是一个领导了,,0
0,195,话都说不清,何康臣,1
2,195,冲啊、,,0
5,195,哈哈哈哈哈,,0
5,195,范丞丞嘴里有东西？,,0
1,195,上司？[厉害],,0
3,195,哈哈哈哈,,1
0,195,明星大侦探梦幻联动,日落星河只有你,0
0,195,不懂就问 这是冰冰家孩子吗,叶落乌啼,0
1,195,丞丞今天总裁范儿,初心,3
5,195,肚子里没有墨水,,0
2,195,丞丞,,1
2,195,有点可爱,娃娃的水晶鞋,1
1,195,范丞丞好帅,yes*,1
2,195,都来下次希望黄老师撒老师,,0
5,195,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,7
1,195,丞丞霸总本总,,0
4,195,不愧是我山东人，总是想着当领导，,,1
2,195,范丞丞,Dreamboat,0
0,195,阿巴阿巴,,0
3,195,范丞丞好帅,锦瑟.,0
3,195,怎么哪都有翡翠城，真的有点扫兴，没啥作品就刷存在感,百奥赛图-张美玲,3
0,195,我丞哥心思猜不透的哈哈哈哈哈哈哈哈哈,愚昧,0
4,195,肚子里没有墨水,,0
0,195,可爱在哪点？?..,吉奥羊羊,0
0,195,哈哈哈老丞,易水寒int,4
0,195,第三季来的，第二季加油团失去了才知道珍惜,念念不忘，终有回响,1
0,195,范丞丞范丞丞,丁玲,1
0,195,范泽言啊啊啊啊我没了,,2
0,195,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,小林子,0
2,195,说话暴露了智商, ﹖ 蠟筆尐鑫,3
0,195,哈哈哈哈哈哈哈好可爱范老板,W.,0
0,195,来了,长大了嚒,0
1,195,范泽言啊啊啊啊我没了,,1
3,195,敷面膜不能看哈哈哈哈,,2
0,195,超爱这一季的人,Trouvaille,0
1,195,竟说大实话，哈哈哈(ಡωಡ)hiahiahia,,1
1,195,哈哈哈哈站起来原来是这样的啊哈哈,,1
3,195,哈哈哈哈哈哈哈范丞丞脑袋奇奇怪怪的,Adam,0
2,195,坐着看是件普通西服，没想到站起来这么与众不同🤣,,4
1,195,就,,0
1,195,买个岛 自己当领导,,0
1,195,哈哈哈哈哈哈,,1
2,195,快下去把,,3
2,195,这西装我心动了,Day Toy,0
1,195,家业太大，需要继承😂😂😂😂😂😂,包宝宝ⱽᵃᵉ,7
0,195,徐律？？？,齐岱着可以发光,0
0,195,哈哈哈,登露月涵,0
0,195,吼，居然有徐律，我还以为我看错了哈哈哈,疯狂的小鱼,0
0,195,哈哈哈哈哈不是每个老了的人都会当领导,-.-,0
6,195,哈哈哈，这衣服，哈哈哈,,0
3,195,妈耶要笑死了,,7
0,195,姐姐不行了，弟弟来赚,郭大慧🌻,0
0,195,范泽言啊啊啊啊我没了,易水寒int,0
0,195,范丞丞好帅,Ꮺ,0
0,195,笑死我了哈哈哈哈哈哈哈哈哈,Billie,0
1,195,相当丧尸,Haxilama,2
5,195,打工人 : 基尼太美,,1
0,195,嘎嘎嘎嘎,五花肉末,0
4,195,杨天真来干嘛,为了沈以诚不熬夜,5
2,195,撒老师太皮了,KMOON,19
3,195,哈哈哈哈老丞,,0
0,195,快坐下去。,,0
0,195,谁不想当老板哈哈哈哈哈,将离.,0
1,195,丞丞好棒！,Murmure,0
0,195,笑死我了范丞丞,00,0
0,195,我以为是普通的西装哈哈哈,呵呵哒,0
1,195,老丞[狗头offer]哈哈哈,诺.,0
2,195,这西装我心动了,,3
4,195,一秒破功,,7
3,195,老丞的新装哈哈哈哈,,19
0,195,哈哈哈，奇特的服装,钟离竹儿,2
3,195,福西西的衣服只有坐着像领导。站起来暴露憨憨本性,,27
3,195,不愧是你范丞丞哈哈哈,,0
0,195,丞丞好可爱啊,带土.,0
0,195,范丞丞这衣服不错,Echo,2
4,195,撒贝宁老师，何老师，徐律师，爱你们呦,,0
0,195,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,将离.,0
1,195,哈哈哈哈哈哈哈哈哈哈总是没裁好,,5
1,195,哈哈哈哈哈范丞丞你不要把福西西带过来,,8
3,195,哈哈哈哈哈哈,关关🌸,0
2,195,长得像不像香港的一个老明星。,,0
6,195,丞崽，你太乐啦,,0
3,195,长大我想当领导, queen,1
0,195,老丞的新装哈哈哈哈,,0
0,195,哈哈哈哈哈 以为是件普通西装,将离.,0
0,195,哈哈哈哈哈哈哈哈,,1
2,195,哈哈哈，这衣服，哈哈哈,,8
0,195,哈哈哈哈哈 以为是件普通西装,yyy努力画画,0
0,195,哈哈哈哈哈哈哈哈哈哈范丞丞,Tracy,0
0,195,啊啊啊丞丞我爱死你了,,1
3,195,我的岳律师呢,,0
1,195,看着真没有文化,闷声发财,30
4,195,哈哈哈哈哈 以为是件普通西装,,82
0,195,这衣服绝绝子,～红了樱桃.🍃,0
3,195,这个包袱好！,,7
0,195,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈丞丞太可爱了,愚昧,0
5,195,哈哈哈哈哈 以为是件普通西装,,3
0,195,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,0
0,195,哈哈哈哈哈哈哈哈哈哈哈哈,歸$離,0
6,195,妈耶要笑死了,,3
2,195,说实话，我也想当老板😂😂,,2
6,195,来看范丞丞,,0
0,195,撒老师太皮了,白起的女朋友,0
0,195,不想当老板的爱豆不是好演员,明ฅʕ•̫͡•ʔฅ,2
3,195,哈哈哈哈哈哈,小苍兰,2
0,195,快下去把,-,0
4,195,哈哈哈哈哈哈哈哈哈哈,,0
2,195,哈哈哈哈哈范丞丞你不要把福西西带过来,,9
0,195,哈哈哈哈老丞,,0
1,195,范丞丞好可爱！,,0
0,195,撒老师太皮了,,1
0,195,炅炅和撒老师应该是明侦和offer一起录的吧,将离.,0
0,195,哈哈哈哈范丞丞太可爱了,M,0
3,195,哈哈哈哈哈哈后面也很绝,一天两天、,1
0,195,撒老师太皮了,🍐,0
1,195,这个衣服有点🆒,yes*,2
1,195,不想当老板的爱豆不是好演员,,6
4,195,哈哈哈,,0
4,195,范丞丞真像个瓜娃子,,0
0,195,张三来了就好看了,木法沙,0
4,195,老丞的新装哈哈哈哈,,0
0,195,哈哈哈哈哈哈后面也很绝,Amber,0
0,195,范泽言啊啊啊啊我没了,小可爱,0
0,195,哈哈哈，这衣服，哈哈哈,星月奈子/.,0
0,195,不愧是我山东人，总是想着当领导，,加加加,1
0,195,哈哈哈哈这衣服,听雪楼中听雪落,0
1,195,一秒破功,Boom!,0
1,195,令人颓废的offer,狼,0
0,195,总裁风,あ起风·落风け,0
0,195,没文化真可怕,张秀芳🥭,0
1,195,撒老师哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,1
0,195,哈哈哈哈哈哈哈哈哈哈范丞丞,H·LB,0
0,195,撒老师太皮了,晓人间.,0
0,195,哈哈哈哈哈哈哈哈哈哈哈哈,yyy努力画画,0
3,195,坐着看是件普通西服，没想到站起来这么与众不同🤣,,1
0,195,哈哈哈哈哈 以为是件普通西装,咕咕咕咕咕嗝…,0
0,195,这个衣服有点🆒,愚昧,0
0,195,哈哈哈哈哈哈哈哈,星月奈子/.,0
0,195,一秒破功,OId Iove,0
4,195,哈哈哈哈哈哈哈哈哈哈有范丞丞的地方就有欢乐,,0
0,195,哈哈哈哈哈 以为是件普通西装,Amber,0
0,195,哈哈哈哈这衣服,赖衢州,0
4,195,哈哈哈哈哈范丞丞你不要把福西西带过来,,0
0,195,哈哈哈哈他一站起来我爆笑哈哈哈哈,,0
0,195,哈哈哈哈哈哈哈哈哈哈哈哈哈,仲秋赴洛京,0
0,195,哈哈哈哈这衣服,湛博羡肖,0
0,195,哈哈哈哈哈哈哈哈哈哈哈哈哈,ten,0
0,195,哈哈哈哈他一站起来我爆笑哈哈哈哈,,0
0,195,哈哈哈哈哈哈哈哈哈哈总是没裁好,宁,0
0,195,哈哈哈哈哈哈哈，笑死,、空城,1
0,195,不想当老板的爱豆不是好演员,雨中漫步,0
4,195,为什么没弹幕？丞丞啊~,,0
0,195,这个衣服有点🆒,OId Iove,0
0,195,哈哈哈哈他一站起来我爆笑哈哈哈哈,咕咕咕咕咕嗝…,0
0,195,还是有何老师节目效果才拉满,,0
0,195,坐着看是件普通西服，没想到站起来这么与众不同🤣,,1
1,195,看着真没有文化,didi,0
0,195,太喜欢撒老师了哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,2
0,195,这几个嘉宾在一起绝了,,0
0,195,哈哈哈哈哈 以为是件普通西装,,0
0,195,就这还综艺感我要笑了  喜欢这个家伙是没见过世面了吗,鹏,0
0,195,哈哈哈哈他一站起来我爆笑哈哈哈哈,葡萄汁儿,0
0,195,888,Hatter,0
0,195,看着真没有文化,吉奥羊羊,0
0,195,哈哈哈哈哈 以为是件普通西装,,1
6,195,你不站起来还好。。。,,1
0,195,范丞丞笑死我了哈哈,Echo,4
1,195,这个包袱好！,,0
0,195,上半身总裁 下半身乞丐,,22
2,195,哈哈哈，这衣服，哈哈哈,,0
0,195,周深可以学一学撒贝宁老师的主持人,,0
0,195,哈哈哈哈他一站起来我爆笑哈哈哈哈,明ฅʕ•̫͡•ʔฅ,0
0,195,哈哈哈哈哈 以为是件普通西装,Sprite,0
3,195,看着真没有文化,平平无奇奇的dsxtc~,2
0,135,来看丞丞子,弥生,0
1,135,21岁的我emmmm,,0
0,135,啊双北合体,能穿裙子吗,0
2,135,引起极度不舒适，举报了,.,0
0,135,双北cp给我🔒,小林子,0
0,135,来看丞丞子,筠汐,0
2,135,期待第二季,,0
0,135,深深,,0
5,135,今日说法播出我出生哈哈哈哈,,0
0,135,99，我还没出生,歸$離,0
0,135,双北cp给我🔒,    ˉ 簞純 °、,1
0,135,深深  我来了,碧水哈哈,0
4,135,令人自卑的office加油,Ran,3
1,135,双北双北[厉害][厉害][厉害],루한 🌚,3
1,135,有没有从第一季跟过来的,,0
0,135,双北cp啊啊啊啊啊,,0
0,135,巧了，我升幼儿园也是报送的,独木舟,0
0,135,为啥没有弹幕,西遇徐🍒,0
0,135,99，我还没出生,,0
0,135,深深妈妈来看你了,,0
0,135,深深深深,五花肉末,0
0,135,有一点明侦的感觉,明媚の忧伤,0
0,135,明侦的双北梦圆了,嫣然一笑,0
0,135,双北双北,踏花归来，春暖花开,0
1,135,双北！！！,,0
0,135,深深  我来了,,0
1,135,为双北来,可乐,0
0,135,深深小可爱,安心。,0
0,135,我能说我也是饱送生吗，因为妈妈每天都会把我喂饱在上学,御宸,0
0,135,范丞丞范丞丞,@蜜小桃,1
4,135,双北啊啊啊啊啊啊啊,,4
3,135,北大行撒贝宁,,1
3,135,撒老师怎么瘦了，鱼尾纹又多了，心疼~,哈里噜球球哈呀呀～,0
3,135,还是我爱的双北CP,,0
0,135,深深 深深,,1
1,135,小范领导,,0
0,135,双北，双北,listome,0
0,135,双北cp啊啊啊啊啊,小何花开啊开,3
0,135,巧了，我升幼儿园也是报送的,瀞萂,0
0,135,双北cp给我🔒,踏花归来，春暖花开,1
0,135,[裂开offer[划重点],金谷粒,0
0,135,双北cp啊啊啊啊啊,仲秋赴洛京,0
2,135,小撒小撒！！！1,,1
0,135,深深！！！！！！,安心。,0
3,135,第二季来啦,啦LLLLLLLLLL,0
1,135,保送大学算什么，我是被爸妈押送的,,3
0,135,巧了，我升幼儿园也是报送的,Devon Aoki,0
2,135,撒老师太帅啦,🌸Violet,1
0,135,范丞丞冲鸭,鱼头星星,0
2,135,小范领导,蓝天,0
3,135,北大还行撒贝宁！！！！！,,3
5,135,要是能重来 你还选李白？,,0
0,135,双北双北,,1
0,135,撒贝宁的今日说法又开播啦！,gaga_wei,0
1,135,丞丞啊啊啊啊啊,,2
0,135,我的范丞丞啊,,0
6,135,深深我来啦,,2
3,135,撒贝宁和何老师,,0
1,135,双北给爷冲！！！,ZQYX,5
4,135,给撒老师来点口红吧,哈哈哈哈,1
0,135,丞丞丞丞,丞丞子hhhh,0
3,135,同志们有新综艺了,Lrene,0
4,135,耶斯莫了,,0
4,135,撒撒！我的双北！！！,,0
1,135,哇哦哇哦,Anne,2
1,135,又重新开始看了一遍, 叶子洋,0
4,135,丞丞,,0
5,135,求何老师口红色号,,2
2,135,保送大学算什么，我是被爸妈押送的,,6
3,135,双北双北[厉害][厉害][厉害],,0
1,135,双北cp,K.💙,0
0,135,啊啊啊00律师啊,小林子,0
3,135,保送大学算什么，我是被爸妈押送的,兰花.,0
0,135,令人自卑的offer,歸$離,0
0,135,深深  我来了,安心。,0
0,135,范丞丞！！！,@蜜小桃,1
0,135,周深,🐝123,0
4,135,哈哈哈哈,,1
0,135,元,小情绪💋,0
1,135,撒撒,椛七,0
0,135,周深！,,0
1,135,丞丞，我来了,肖肖子ღ,0
1,135,sasa,元稀,0
0,135,牛,六便士的温柔,0
0,135,明侦前的预热，爱了,尼西_,0
0,135,啊啊啊啊，第二季终于有撒撒了,晓人间.,0
0,135,保送大学算什么，我是被爸妈押送的,,0
3,135,为什么有杨天真！！,止于终老❤️,0
2,135,凡尔赛鼻祖啊,,2
2,135,撒老师和徐律在，难道这一季还是律师？,,1
1,135,周星星,,0
1,135,保送大学算什么，我是被爸妈押送的,,0
6,135,保送大学算什么，我是被爸妈押送的,,4
1,135,给我深深排面,,0
1,135,撒贝宁,,0
0,135,明侦前的预热，爱了,晓人间.,0
0,135,范丞丞！！！,Yolo,0
6,135,21年前我才出生,,0
1,135,来看双北和丞丞！,🌈,0
0,135,徐律！！！！,抱着蜂蜜的小熊。,0
1,135,我可太喜欢撒撒了,吃葡萄不吐西瓜皮,2
3,135,深深和撒撒 再加炅炅，多美好啊,小龙飞叨,3
0,135,范乘乘参加的综艺是不是有点过于多了？,,0
5,135,撒撒！！爱你！！！,,1
5,135,深深,,0
0,135,撒老师该涂润唇膏了,shine!☆☆☆,0
